Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10245333,2019-10-08 13:57:51,2019-10-08 12:35:43,280358,168525082,280358,601,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245333.sralite.1,SRX6963866,B_R10,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489713,SAMN12986756,simple,870726,food metagenome,B_R10,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,60189E9DD3FBBE0E4E1C0B4053FF84E0,E662E348CBD24BAA42ECCB089A17F5E7
SRR10245332,2019-10-08 13:57:51,2019-10-08 12:35:50,171944,103336374,171944,600,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245332.sralite.1,SRX6963867,B_R11,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489714,SAMN12986757,simple,870726,food metagenome,B_R11,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,D07DB3F967A72C7EB0C884348A020591,47AB60CE449103A1A22ABB80A111909B
SRR10245331,2019-10-08 13:57:51,2019-10-08 12:35:44,281618,169298009,281618,601,96,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245331.sralite.1,SRX6963868,B_R12,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489715,SAMN12986758,simple,870726,food metagenome,B_R12,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,A1607B0BEAC1E82613E1A2D3FC606C27,F6C2AD900241A4C688451A2BD436BDBB
SRR10245329,2019-10-08 13:57:51,2019-10-08 12:35:29,288915,173615294,288915,600,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245329.sralite.1,SRX6963870,B_R13,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489717,SAMN12986759,simple,870726,food metagenome,B_R13,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,ED0AC0173FC3FA216BA53FFF73EB7D61,4649354943195835CEFB46243A2FCEF2
SRR10245328,2019-10-08 13:57:51,2019-10-08 12:35:26,63783,38333428,63783,600,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245328.sralite.1,SRX6963871,B_R14,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489718,SAMN12986760,simple,870726,food metagenome,B_R14,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,F449AFB8C61A9EC7626C01B2B64C1FBD,C9A56DB163DEB024AEE27118AB0FD319
SRR10245327,2019-10-08 13:57:51,2019-10-08 12:35:47,412286,247776437,412286,600,162,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245327.sralite.1,SRX6963872,B_R15,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489719,SAMN12986761,simple,870726,food metagenome,B_R15,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,9004BBEACBE80F4A1B9B96513E56173D,B1098BBD0EC7E4BBFD2B7A0FB47350E6
SRR10245326,2019-10-08 13:57:51,2019-10-08 12:35:43,340134,204401711,340134,600,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245326.sralite.1,SRX6963873,B_R16,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489720,SAMN12986762,simple,870726,food metagenome,B_R16,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,B08F155E5D375ACFAA31F101CC9482CF,5FD44DFDFB16B1C61021BDE57E784CBA
SRR10245325,2019-10-08 20:48:03,2019-10-08 12:35:23,337578,202819933,337578,600,133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245325.sralite.1,SRX6963874,B_R17,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489721,SAMN12986763,simple,870726,food metagenome,B_R17,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,A6204E7F23F392C9FE2FF70FE5A2EDD6,26E391E34EA191AC3E1FA21986B7B69F
SRR10245324,2019-10-08 13:57:51,2019-10-08 12:35:34,292179,175572215,292179,600,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245324.sralite.1,SRX6963875,B_R18,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489722,SAMN12986764,simple,870726,food metagenome,B_R18,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,0B1E2E4600BA47DA5401E3F4A7F1F2AA,28446300257BF7558CDB0E72883B1119
SRR10245323,2019-10-08 13:57:51,2019-10-08 12:35:16,46129,27688395,46129,600,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245323.sralite.1,SRX6963876,B_Sel01,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489723,SAMN12986765,simple,870726,food metagenome,B_Sel01,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,E1A390A16BBCA09A74E48FDDA968FC6C,B040ECB26C49DA754A4309FC639AF0DB
SRR10245322,2019-10-08 13:57:51,2019-10-08 12:35:13,183812,110290914,183812,600,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245322.sralite.1,SRX6963877,B_Sel02,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489724,SAMN12986766,simple,870726,food metagenome,B_Sel02,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,64A2DD81753B02B579752B008B06ED21,1E19C3E3A433649A259AA809F51F50A3
SRR10245321,2019-10-08 13:57:52,2019-10-08 12:35:32,282348,169655534,282348,600,99,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245321.sralite.1,SRX6963878,B_Sel03,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489725,SAMN12986767,simple,870726,food metagenome,B_Sel03,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,C98E644174D699A09A49635DF02BDA03,444BD1B9E673E42EC0364730B82A88D2
SRR10245320,2019-10-08 13:57:52,2019-10-08 12:35:21,236464,142037064,236464,600,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245320.sralite.1,SRX6963879,B_Sel04,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489726,SAMN12986768,simple,870726,food metagenome,B_Sel04,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,3FDCFA3D074B9E46675824D07E720499,13B37306F5821CE4828939DD62D9AFF7
SRR10245318,2019-10-08 20:48:03,2019-10-08 12:35:07,52701,31642765,52701,600,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245318.sralite.1,SRX6963881,B_Sel05,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489728,SAMN12986769,simple,870726,food metagenome,B_Sel05,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,B701D5F25F1749455BB1447BCB1AC373,CA5E4AAFC535513C77A625C011A92B33
SRR10245317,2019-10-08 13:57:52,2019-10-08 12:35:17,312486,187667769,312486,600,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245317.sralite.1,SRX6963882,B_Sel06,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489729,SAMN12986770,simple,870726,food metagenome,B_Sel06,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,0B9057F7B84A9254328DBD20BB0332EF,3994E461E8C53FEF6582F1C43DA782B0
SRR10245316,2019-10-08 13:57:52,2019-10-08 12:35:08,270157,162319872,270157,600,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245316.sralite.1,SRX6963883,B_Sel07,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489730,SAMN12986771,simple,870726,food metagenome,B_Sel07,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,58882845CF5F33A53E85AB422959861C,8D263BB6A20B04D202DCD1829C981EBD
SRR10245315,2019-10-08 20:48:03,2019-10-08 12:35:08,313140,188138265,313140,600,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245315.sralite.1,SRX6963884,B_Sel08,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489731,SAMN12986772,simple,870726,food metagenome,B_Sel08,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,ADC9FC1FC05D5B740ADBAFF8092CFED9,BF1B0375DA6BB9EFF29B5582A3368680
SRR10245314,2019-10-08 20:48:03,2019-10-08 12:34:51,75468,45326993,75468,600,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245314.sralite.1,SRX6963885,B_Sel09,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489732,SAMN12986773,simple,870726,food metagenome,B_Sel09,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,04B09910DA069F6D11A1DCA0DC0311F9,9DC8F63D7605649411C8C462E5EED77E
SRR10245313,2019-10-08 13:57:52,2019-10-08 12:34:47,208922,125197617,208922,599,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245313.sralite.1,SRX6963886,B_Sel10,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489733,SAMN12986774,simple,870726,food metagenome,B_Sel10,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,621BB5F92E8F4611971BC59C1FFC39E9,123AA3ECD3121E8BCEBFCC8BD66DA828
SRR10245312,2019-10-08 13:57:52,2019-10-08 12:35:02,261615,157162277,261615,600,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245312.sralite.1,SRX6963887,B_Ser01,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489734,SAMN12986775,simple,870726,food metagenome,B_Ser01,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,C23115D61C40F7F0A9E407A6D77ADE82,0AAED5E1398A7C9EE65D2AD31496DE87
SRR10245311,2019-10-08 20:48:03,2019-10-08 12:35:03,382909,224665559,382909,586,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245311.sralite.1,SRX6963888,B_Ser02,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489735,SAMN12986776,simple,870726,food metagenome,B_Ser02,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,F78DF4B3BC6F71506B76D5A7C8B77EC8,56EE581E229B1640413D9CF594DFD68C
SRR10245310,2019-10-08 13:57:52,2019-10-08 12:34:39,177867,106719398,177867,599,53,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245310.sralite.1,SRX6963889,B_Ser03,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489736,SAMN12986777,simple,870726,food metagenome,B_Ser03,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,7B56D943FF49792AE31C024A46555CCD,6DFB26313D2445313B5ED525F8A6D3BC
SRR10245309,2019-10-08 13:57:52,2019-10-08 12:34:50,219433,131479699,219433,599,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245309.sralite.1,SRX6963890,B_Ser04,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489737,SAMN12986778,simple,870726,food metagenome,B_Ser04,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,747801CFFA50C0D80CAD8771F71FBAF0,E65C01E4C7D1B9482AE1056813539028
SRR10245307,2019-10-08 13:57:52,2019-10-08 12:34:49,260865,156614392,260865,600,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245307.sralite.1,SRX6963892,B_Ser05,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489739,SAMN12986779,simple,870726,food metagenome,B_Ser05,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,880C46F1025F0FBF43BD3A9982740118,2FEB6BFD2D5118B828597E5BEEB25136
SRR10245306,2019-10-08 13:57:52,2019-10-08 12:34:52,326488,195305284,326488,598,129,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245306.sralite.1,SRX6963893,B_Ser06,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489740,SAMN12986780,simple,870726,food metagenome,B_Ser06,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,1555889642E4D0676159558A943E4AFA,039FC32A90DDE8B0BF658F0772EF548A
SRR10245305,2019-10-08 13:57:52,2019-10-08 12:34:51,316024,189897067,316024,600,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245305.sralite.1,SRX6963894,C_R01,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489741,SAMN12986781,simple,870726,food metagenome,C_R01,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,027201294BAC9AAED189F0F0894797D9,890A4CEBC1D674C6EBCD95B87652DC46
SRR10245304,2019-10-08 13:57:52,2019-10-08 12:34:50,324540,195023816,324540,600,107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245304.sralite.1,SRX6963895,C_R02,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489742,SAMN12986782,simple,870726,food metagenome,C_R02,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,F5712B7785F1ADD81EC8F249748E0E7E,B10C75B8155C671FED90078BF495B135
SRR10245303,2019-10-08 13:57:52,2019-10-08 12:35:02,725099,434919320,725099,599,237,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245303.sralite.1,SRX6963896,C_R03,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489743,SAMN12986783,simple,870726,food metagenome,C_R03,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,882841ADAEF73B11A7CB3ADA520C4519,7949C56985F7589469D248734BB58B30
SRR10245302,2019-10-08 13:57:52,2019-10-08 12:34:30,192940,115896404,192940,600,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245302.sralite.1,SRX6963897,C_R04,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489744,SAMN12986784,simple,870726,food metagenome,C_R04,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,9A51D44363E70F18CE08B52318272460,650887ACEA73A0AF11A1216BDE0EB057
SRR10245301,2019-10-08 13:57:52,2019-10-08 12:34:43,212184,127499705,212184,600,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/245/SRR10245301.sralite.1,SRX6963898,C_R05,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489745,SAMN12986785,simple,870726,food metagenome,C_R05,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,FC28A940D69D51B2F0705D36E830B9D4,BA94E028D7348F66EBD63C49498B8E45
SRR10245300,2019-10-08 13:57:52,2019-10-08 12:34:39,186133,111840086,186133,600,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245300.sralite.1,SRX6963899,C_Sel01,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489746,SAMN12986786,simple,870726,food metagenome,C_Sel01,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,4DF78755570C8362349716395C9F7527,3C33D92FB9B4BDACBEB703321771808A
SRR10245299,2019-10-08 13:57:52,2019-10-08 12:34:37,223906,134554045,223906,600,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/245/SRR10245299.sralite.1,SRX6963900,C_Sel02,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP151593,PRJNA477349,,477349,SRS5489747,SAMN12986787,simple,870726,food metagenome,C_Sel02,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA974639,,public,FF9ABC1C517EDC7A6EC5809CF0CDCA77,861A52E01A4B0AE2F369B018391F73EE
